"M19","Beaufort","Una medida empírica para describir la velocidad del viento basada principalmente en condiciones marinas observadas. La escala de Beaufort indica la velocidad del viento por números que típicamente varían de 0 para la calma, a 12 para el huracán."
"M25","Porcentaje por grado celsius","Unidad de proporción, igual a 0,01, en relación a una temperatura de un grado."
"M36","Mes de 30 días","Unidad de cuenta que define el número de meses expresado en múltiplos de 30 días, un día es igual a 24 horas."
"M37","Actual 360","Unidad de cuenta que define el número de años expresado en múltiplos de 360 días, un día es igual a 24 horas."
"M4","Valor monetario","Unidad de medida expresada como un monto monetario."
"M9","Millones de btu por 1000 pies cúbicos",
"MAH","Megavolt ampere reactivo hora","Define la cantidad total de potencia reactiva a través de un sistema de potencia."
"MBE","Mil equivalente de ladrillo estándar","Unidad de cuenta que define el número de mil unidades equivalentes de ladrillo."
"MBF","Mil pies de tabla",
"MD","Tonelada métrica seca al aire","Unidad de conteo que define el número de toneladas métricas de un producto, sin tener en cuenta el contenido de agua del producto."
"MIL","Mil","Es un número natural que se escribe 1000 o 10³ en notación científica, y que sigue del 999 y precede al 1001."
"MIO","Millon","Es igual a mil millares, o 106. El concepto de millón también se puede expresar mediante el prefijo mega antepuesto a unidades del SI. Etimología: millón proviene del término italiano milione (del latín: mille)."
"MIU","Unidad internacional de millon","Unidad de cuenta que define el número de unidades internacionales en múltiplos de 106."
"MLD","Mil millones","Sinónimo: billon (US)"
"MND","Kilogramo, peso seco","Unidad de masa que define el número de kilogramos de un producto, sin tener en cuenta el contenido de agua del producto."
"N1","Pluma calórica","Unidad de conteo que define el número de calorías que se recetan diariamente para la terapia parenteral / enteral."
"N3","Cubic foot per pound",
"NAR","Número de artículos","Unidad de conteo que define el número de artículos "
"NCL","Número de celulas","Unidad de conteo que define el número de células (célula: un espacio cerrado o circunscrito, cavidad o volumen)"
"NF","Mensaje","unidad de conteo que define el número de mensajes"
"NIL","Nil","Unidad de conteo que define el número de instancias de nada"
"NIU","Número de unidades internacionales","Unidad de conteo que define el número de unidades internacionales"
"NL","Carga","Unidad de volumen que define el número de cargas(carga: cantidad de artículos transportados o procesados al mismo tiempo)"
"NMP","Número de paquetes","Unidad que define el número de paquetes (paquetes: colección de objetos empaquetados)"
"NPT","Número de partes","Unidad de conteo que define el número de partes (partes: componente de larga entidad)"
"NT","Tonelada neta","Unidad de masa equivalente a 2000 libras, ver (US). Convencion Internacional referencia sobre el arqueo de los busques"
"NX","Parte por mil","Unidad de proporcion igual a 10 Sínonimo: por milla"
"OA","Panel","Unidade de conteo que define el n[umero de paneles "
"ODE","Equvalente de agotamiento del ozona","Unidad de masa que define el potencial de agotamiento del ozono en kilogramos de un producto en relación con el agotamiento calculado para la sustancia de referencia Triclorofluorometano (CFC-11)."
"OT","Hora extra","Unidad de tiempo que define el n[umero de horas extras"
"P1","Por ciento","Unidad de proporcion equivalente a 0.01"
"P5","Paquete de cinco","Unidad de conteo que define el número de paquetes-cinco (paquete-cinco: set de cinco artículos empaquetados siempre)"
"P88","Rhe","Unidad no conforme a SI de fluidez de viscosidad dinámica"
"P89","Libra por metro cubico de pulgada","Unidad para el momento de rotación relacionado con la longitud según el sistema de unidades Anglo-Americanas e Imperial."
"P90","Libra-fuerza por pulgada cuadrada","Unidad para el momento de rotación relacionado con la longitud según el sistema de unidades Anglo-Americanas e Imperial."
"P91","Perm (0°c)","Unidad tradicional para la capacidad de un material para permitir la transición del vapor, definida a una temperatura de 0°C como transmitancia del vapor en la cual la masa de un grano de vapor penetra en un área de un pie cuadrado a una presión de mercur"
"P92","Perm (23°c)","Unidad tradicional para la capacidad de un material para permitir la transición del vapor, definida a una temperatura de 23°C como transmitancia del vapor en la cual la masa de un grano de vapor penetra en un área de un pie cuadrado a una presión de mercu"
"P93","Byte por segundo","Son utilizados para expresar la velocidad de transmisión de datos o bit rate. Con frecuencia se usa en forma ambigua como bps, que para el SI significaría ""bits por segundos"""
"P94","Kilobyte por segundo","1000-veces la unidad de byte dividida por la unidad de base SI en segundo lugar."
"P95","Megabite por segundo","1 000 000 veces de la unidad de byte dividida por la unidad base SI segunda"
"P96","Recíproco de la unidad si deriva volt","Recíproco de la unidad SI deriva volt"
"P97","Radiancia reciproca","Recíproco de la unidad radian"
"P98","Pascal a la suma de potencia de los números estequimetricos","Unidad de la constante de equilibrio sobre la base de la presión (ISO 80000-9: 2009, 9-35.a)."
"P99","Moles por metro cúbico a la suma de potencia de los números estequimetricos","Unidad de la constante de equilibrio sobre la base de la concentración (ISO 80000-9: 2009, 9-36.a)."
"PD","Almohadilla","Unidad de conteo que define el número de almohadillas (almohadilla: bloquea de hojas de papel sujetas juntas en un extremo)."
"PFL","Litro de prueba ","Unidad de volumen igual a un litro de alcoholes de prueba, o su equivalente alcohólico. Se utiliza para medir la concentración de licores alcohólicos destilados, expresada como porcentaje del contenido en alcohol de una mezcla patrón a una tempreatura esp"
"PGL","Galón de prueba","Unidad de volumen igual a un galón de alcoholes de prueba, o su equivalente alcohólico. Se utiliza para medir la concentración de licores alcohólicos destilados, expresada como porcentaje del contenido en alcohol de una mezcla patrón a una temperatura esp"
"PI","Tono","Unidade de conteo que define el número de caracteres que se ajustan en una pulgada horizontal"
"PLA","Grado de platón ","Unidad de proporción que define el contenido de azúcar de un producto, especialmente en relación con la cerveza"
"PQ","Página por pulgada","Unidad de cantidad que define el grado de espesor de una publicación enlazada, expresada como el número de de páginas por pulgada de espesor."
"PR","Par","Unidad de conteo que define el número de pares (par: descripción por 2)"
"PTN","Parte","Cantidad de alimentos asignados o suficientes para una persona "
"Q10","Joule por tesla","Unidad del momento dipolar magnético de la molécula como derivado de la unidad SI joule dividido por la unidad SI derivada Tesla"
"Q11","Erlang","Unidad del valor del mercado de acuerdo con la caracteristica de una sola característica como una medición estadística de la utilización existente "
"Q12","Octeto","Sinónimo por byte: 1octet =8bit = 1byte"
"Q13","Octeto por segundo","Unidad octeto dividido por la unidad base SI segundo"
"Q14","Shannon","Unidad logarítmica para la información igual al contenido de la decisión de una oración de dos sucesos mutuamente excluyentes, expresada como un logaritmo a la base 2."
"Q15","Hartley","Unidad logarítmica para la información igual al contenido de la decisión de una oración de diez sucesos mutuamente excluyentes, expresada como un logaritmo base 10."
"Q16","Unidad natural de información ","Unidad logarítmica para información igual al contenido de la decisión de una oración de 718 281 828 459 sucesos mutuamente excluyentes, expresada como un logaritmo para basar el valor de Euler e."
"Q17","Shannon por segundo","Unidad logarítmica relacionada con el tiempo para información igual al contenido de la decisión de una oración de dos sucesos mutuamente excluyentes, expresada como logarítmo base 2."
"Q18","Hartley por segundo ","Unidad logaritmica relacionada con el tiempo para información igual al contenido de la decisión de una oración de diez sucesos mutuamente excluyentes, expresada como un logartimo a la base 10. "
"Q19","Unidad natural de información por segundo ","Unidad logarítmica relacionada con el tiempo para información igual al contenido de la decisión de una oración 2.718281828459 mutuamente excluyentes, expresado como un logarítmo a la base del valor de Euler"
"Q20","Kilogramo por segundo","Unidad de la probabilidad de transición de Einsten para emisiones espontáneas o inductoras y absorción según ISO 80000-7, expresada como unidad base SI dividida por la unidad base kilogramo."
"Q21","Watt metro cuadrado","Unidad de las primeras constantes de radiación c1=2.p.c0, cuyo valor es 3.74177118.10 6 veces la del valor comparativo del producto de la unidad SI deriva watts multiplicada con la potencia de la SI medidor de la unidad base con el exponente 2."
"Q22","Segundo por metro cúbicos de radianes ","Unidad de la densidad de estados como una expresión de la frecuencia angular como complemento del producto de hertzio y radiante y la potencia del medidor de la unidad base SI por exponente 3."
"Q23","Weber a la potencia menos uno","Complemento de la unidad SI deriva weber como unidad de la constante de Joshepson, cuyo valor es igual al 384,597,891 veces del valor de referencia gigahertz dividido  por volt. 4"
"Q24","Pulgáda reciproca","Complemento de la unidad pulgada según el sistema de unidades Anglo-Americanas e Imperial"
"Q25","Dioptría","Unidad utilizada en la declaración de índices de refracción relativos de sistemas ópticos como complemento de la longitud focal con correspondencia con: 1dpt=1/m."
"Q26","Uno por uno","Valor del cociente de dos unidades físicas del mismo tipo que un numerador y denominador mientras que las unidades se acortan mutuamente"
"Q27","Newtons metros por metro","Unidad para el momento de rotación relacionado con la longitud como producto de la unidad SI derivada por el medidor de la unidad SI"
"Q28","Kilograma por metro cuadrado pascal segundo","Unidad para la capacidad de un material para permitir la transición del vapor"
"Q36","Metro cuadrado por metro cúbico","Unidad de la cantidad de superficie por unidad de volumen de un objeto o colección de objetos"
"Q3","Comida","Unidad de conteo que define el número de comida"
"QA","Página-fascimil","Unidad de conteo que define el número de páginas fascimil"
"QAN","Cuarto (de un año)","Unidad de tiempo que define el número de años (3 meses)"
"QB","Página, copia impresa","Unidad de conteo que define el número de copias impresas"
"QR","Mano de papel","Unidad de conteo para papel, expresada como el número de manos de papel (mano de papel: numero de papel en hojas, típicamente 25)"
"QTR","Cuarto","Unidad tradicional de peso igual a 1/4 de peso. En el Reino Unido 1/4 equivale a 28 libras."
"R1","Pica","Unidad de conteo que define el número de picas (pica: longitud tipografia igual a 12 puntos o 4,22 mm aprox)"
"R9","Mil metros cúbicos ","Unidad de volumen que equivale a mil metro cubicos"
"RH","Hora de funcionamiento","Unidad de tiempo que define el número de horas de operación"
"RM","Resma","Unidad de conteo para papel, espresada como el número de resmas (resma: una gran cantidad de hojas de papel, tipicamente 500)"
"ROM","Habitación","Unidad de conteo que define el número de habitaciones"
"RP","Libra por resma","Unidad de masa para papel, expresada en libras por resma. (Resma: una gran cantidad de papel, tipicamente 500 hojas)"
"RT","Milla de toneladas de ingresos","Unidad de información tipicamente utilizada para propósitos de facturación, expresada como el número de toneladas en ingresos: una tonelada métrica o un metro cúbico, la que sea mayor) se movio  a una distancia de una milla"
"SAN","Medio año","Unidad de tiempo que define el número de años "
"SCO","Puntuación","Unidad de conteo que define el número de unidades en multiplos de 20"
"SCR","Escrúpulo","El escrúpulo (en inglés apothecary scruple) era Unidad de medida utilizada en farmacia para pesar ingredientes de los medicamentos.

El escrúpulo podía tener diferentes valores en cada país: en España y Portugal, un escrúpulo equivalía a 24 granos (pesand"
"SET","Conjunto","Unidad de conteo que define el número de conjuntos (Conjunto: un número de objetos agrupados)"
"SG","Segmento ","Unidad de información equivalente a 64000bytes"
"SQ","Cuadrado","Unidad de conteo que define el número de cuadrados (cuadrado: forma rectangular)"
"SQR","Cuadrado y techado","Unidad de conteo que conteo que define el número de plazas de materiales para techos, medida en múltiplos de 100 pies cuadrados"
"SR","Tira","Unidad de conteo que define el número de tiras (pieza larga y estrecha de un objeto)"
"STC","Palo","Unidad de conteo que define el número de palos (palo: pieza delgada y a menudo cilíndirca de una sustancia)"
"STK","Palo, cigarrillo","Unidad de conteo que define el número de cigarrillos en la unidad más pequeña para el cálculo de la población y/o del trabajo"
"STL","Litro estándar","Unidad de volumen que define el número de litros de un producto a una temperatura de 15 grados celsius, especialmente en relación con los aceites de hidrocarburos"
"STW","Paja","Unidad de conteo que define el número de pajitas (paja:un tubo delgado utilizado para succionar liquidos)"
"SW","Madeja","Unidad de conteo que define el número de madejas (skein:un paquete de hilo o hilo suelto)"
"SX","Envío","Unidad de conteo que define el número de envíos (embarque: una cantidad de mercancias embarcadas o transportadas)"
"SYR","Jeringuilla","Unidad de conteo que define el número de jeringuillas (jeringa: un pequeño dispositivo para bombear, pulverizar y/o inyectar liquidos a través de una pequeña abertura)"
"T0","Linea de telecomunicaciones en servicio","Unidad de conteo que define el número de líneas de servicio"
"T3","Mil pedazos","Unidad de conteo que define el número de piezas en múltiplos de 1000 (pieza: un solo artículo, artículo o ejemplar)"
"TAN","Número de acido total","Unidad de química que define la cantidad de hidróxido de potasio (KOH) en miligramos que se necesita para neutralizar los ácidos en un gramo de aceite. Es una medida importante de la calidad del petróleo crudo"
"TI","Mil pulgadas cuadradas","Unidad de medida imperial"
"TIC","Tonelada métrica, incluido el contenedor","Unidad de masa que define el número de toneladas métricas de un producto, incluyendo su contenedor"
"TIP","Tonelada métrica, incluido el embalaje interior","Unidad de masa que define el número de toneladas metricas de un producto, incluyendo sus materiales de embalaje interior"
"TKM","Tonelada kilometro","Unidad de información típicamente usada para propósitos de facturación, expresada como el número de toneladas (toneladas métricas) movidas sobre una distancia de un kilómetro"
"TMS","Kilogramo de carne importada, menos despojos","Unidad de masa equivalente a mil gramos de carne importada, sin tener en cuenta los subproductos menos valiosos como las montañas"
"TP","Paquete de diez","Unidad de conteo que define el número de elementos en múltiplos de 10"
"TPI","Dientes por pulgada","El número de dientes por pulgada"
"TPR","Diez pares","Unidad de conteo que define el número de pares en multiplos de 10 (par:elemento descrito por dos)"
"TQD","Mil metros cúbicos por día ","Unidad de volumen igual a mil metros cúbicos por día"
"TRL","Trillones (eur)","Unidad de escala númerica"
"TST","Diez set","Unidad de conteo que define el número de conjuntos en múltiplos de 10 (conjunto: un número de objetos agrupados)"
"TTS","Diez mil sticks","Unidad de conteo que define el número de palos multiples de 10000 (palo: pieza delgada y a menudo cilíndrica de una sustancia)"
"U1","Tratamiento ","Unidad de conteo que define el número de tratamientos (tratamiento: sujección a la acción de un agente químico, físico o biológico)"
"U2","Tableta","Unidad de conteo que define el número de tabletas"
"UB","Linea de telecomunicaciones en servicio promedio ","Unida de conteo que define el número medio de líneas de servicio"
"UC","Puerto de telecomunicaciones ","Uindad de conteo que define el número de púertos de acceso a la red"
"VA","Volt-ampere por kilogramo",
"VP","Volumen porcentual ","Unidad de medida de concentración, expresada tipícamente como el porcentaje de volumen de un soluto en una solución "
"W2","Kilo húmedo ","Unidad de masa que define el número de kilogramos de un producto, incluido el contenido de agua del producto."
"WA","Watt por kilogramo ","Unidad de potencia"
"WB","Libra húmeda","Unidad de masa que define el número de libras de un material, incluyendo el contenido de agua del material "
"WCD","Cable","Unidad de volumen utilizada para medir la madera. Un pie de tabla equivale a 1/2 de un pie cúbico."
"WE","Tonelada húmeda ","Unidad de masa que define el número de toneladas de un material, incluyendo el contenido de agua del material."
"WG","Galón de vino","Unidad de volumen igual a 231 pulgadas cúbicas"
"WM","Mes de trabajo ","Unidad de tiempo que define el número de meses de trabajo."
"WSD","Estándar","Unidad de volumen de madera acabada igual a 165 pies cúbicos."
"Z11","Contenedor colgante ","Unidad de conteo que define el número de contenedores colgantes."
"ZP","Página","Unidad de conteo que define el número de páginas"
"ZZ","Mutuamente definido","Unidad de medida acordada en común entre dos o más partes"
